instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time,season_name,weather_type,temp_type,wind_type,hum_type
1502,2011-03-07,1,0,3,22,0,1,1,1,10.66,12.879999999999999,48.0,11.0014,1,34,35,night,spring,clear,cold,weak,dry
1503,2011-03-07,1,0,3,23,0,1,1,1,11.48,15.909999999999998,48.0,0.0,0,22,22,night,spring,clear,cold,weak,dry
1504,2011-03-08,1,0,3,0,0,2,1,1,10.66,14.395,48.0,6.0032,1,9,10,night,spring,clear,cold,weak,dry
1505,2011-03-08,1,0,3,1,0,2,1,1,9.84,12.120000000000001,52.0,8.9981,0,4,4,night,spring,clear,cold,weak,dry
1506,2011-03-08,1,0,3,2,0,2,1,1,9.84,12.120000000000001,52.0,8.9981,1,0,1,night,spring,clear,cold,weak,dry
1507,2011-03-08,1,0,3,3,0,2,1,1,9.84,12.879999999999999,52.0,6.0032,5,2,7,night,spring,clear,cold,weak,dry
1508,2011-03-08,1,0,3,4,0,2,1,1,9.02,13.635,64.0,0.0,0,2,2,morning,spring,clear,cold,weak,optimal
1509,2011-03-08,1,0,3,5,0,2,1,1,8.200000000000001,11.365,69.0,7.0015,2,8,10,morning,spring,clear,cold,weak,optimal
1510,2011-03-08,1,0,3,6,0,2,1,1,8.200000000000001,12.879999999999999,59.0,0.0,3,42,45,morning,spring,clear,cold,weak,dry
1511,2011-03-08,1,0,3,7,0,2,1,1,7.38,9.85,64.0,8.9981,9,119,128,morning,spring,clear,cold,weak,optimal
1512,2011-03-08,1,0,3,8,0,2,1,1,9.02,11.365,55.00000000000001,12.998000000000001,10,247,257,morning,spring,clear,cold,moderate,dry
1513,2011-03-08,1,0,3,9,0,2,1,1,10.66,12.879999999999999,41.0,11.0014,11,140,151,morning,spring,clear,cold,weak,dry
1514,2011-03-08,1,0,3,10,0,2,1,2,12.299999999999999,14.395,33.0,12.998000000000001,25,46,71,morning,spring,mist,cold,moderate,dry
1515,2011-03-08,1,0,3,11,0,2,1,2,14.76,17.424999999999997,25.0,11.0014,26,52,78,noon,spring,mist,cold,weak,very dry
1516,2011-03-08,1,0,3,12,0,2,1,2,14.76,18.94,23.0,0.0,29,70,99,noon,spring,mist,cold,weak,very dry
1517,2011-03-08,1,0,3,13,0,2,1,2,15.58,19.695,25.0,7.0015,25,73,98,noon,spring,mist,cold,weak,very dry
1518,2011-03-08,1,0,3,14,0,2,1,2,15.58,19.695,20.0,0.0,16,56,72,noon,spring,mist,cold,weak,very dry
1519,2011-03-08,1,0,3,15,0,2,1,2,14.76,18.94,18.0,0.0,35,77,112,afternoon,spring,mist,cold,weak,very dry
1520,2011-03-08,1,0,3,16,0,2,1,1,15.58,19.695,27.0,11.0014,26,82,108,afternoon,spring,clear,cold,weak,very dry
1521,2011-03-08,1,0,3,17,0,2,1,1,14.76,17.424999999999997,27.0,15.001299999999999,39,209,248,afternoon,spring,clear,cold,moderate,very dry
1522,2011-03-08,1,0,3,18,0,2,1,1,13.940000000000001,16.665,27.0,12.998000000000001,21,214,235,afternoon,spring,clear,cold,moderate,very dry
1523,2011-03-08,1,0,3,19,0,2,1,1,13.940000000000001,17.424999999999997,31.0,7.0015,9,141,150,night,spring,clear,cold,weak,dry
1524,2011-03-08,1,0,3,20,0,2,1,1,13.120000000000001,16.665,39.0,6.0032,2,74,76,night,spring,clear,cold,weak,dry
1525,2011-03-08,1,0,3,21,0,2,1,1,12.299999999999999,14.395,49.0,12.998000000000001,7,68,75,night,spring,clear,cold,moderate,dry
1526,2011-03-08,1,0,3,22,0,2,1,1,12.299999999999999,14.395,49.0,15.001299999999999,11,44,55,night,spring,clear,cold,moderate,dry
1527,2011-03-08,1,0,3,23,0,2,1,1,11.48,13.635,61.0,12.998000000000001,3,38,41,night,spring,clear,cold,moderate,optimal
1528,2011-03-09,1,0,3,0,0,3,1,1,10.66,14.395,65.0,6.0032,0,9,9,night,spring,clear,cold,weak,optimal
1529,2011-03-09,1,0,3,1,0,3,1,1,10.66,13.635,52.0,8.9981,0,4,4,night,spring,clear,cold,weak,dry
1530,2011-03-09,1,0,3,2,0,3,1,1,10.66,13.635,52.0,8.9981,1,1,2,night,spring,clear,cold,weak,dry
1531,2011-03-09,1,0,3,3,0,3,1,1,9.84,12.879999999999999,70.0,6.0032,1,2,3,night,spring,clear,cold,weak,optimal
1532,2011-03-09,1,0,3,4,0,3,1,1,9.84,12.879999999999999,75.0,7.0015,0,2,2,morning,spring,clear,cold,weak,optimal
1533,2011-03-09,1,0,3,5,0,3,1,2,9.84,12.120000000000001,81.0,8.9981,1,7,8,morning,spring,mist,cold,weak,humid
1534,2011-03-09,1,0,3,6,0,3,1,2,9.84,12.879999999999999,85.0,7.0015,5,44,49,morning,spring,mist,cold,weak,humid
1535,2011-03-09,1,0,3,7,0,3,1,2,9.84,12.120000000000001,87.0,11.0014,18,123,141,morning,spring,mist,cold,weak,humid
1536,2011-03-09,1,0,3,8,0,3,1,2,9.84,12.120000000000001,87.0,8.9981,11,238,249,morning,spring,mist,cold,weak,humid
1537,2011-03-09,1,0,3,9,0,3,1,2,10.66,12.120000000000001,87.0,16.997899999999998,5,136,141,morning,spring,mist,cold,moderate,humid
1538,2011-03-09,1,0,3,10,0,3,1,2,12.299999999999999,14.395,75.0,16.997899999999998,8,49,57,morning,spring,mist,cold,moderate,optimal
1539,2011-03-09,1,0,3,11,0,3,1,2,13.120000000000001,14.395,76.0,26.0027,15,44,59,noon,spring,mist,cold,moderate,humid
1540,2011-03-09,1,0,3,12,0,3,1,2,13.120000000000001,15.15,76.0,16.997899999999998,14,84,98,noon,spring,mist,cold,moderate,humid
1541,2011-03-09,1,0,3,13,0,3,1,2,13.120000000000001,14.395,76.0,23.9994,17,82,99,noon,spring,mist,cold,moderate,humid
1542,2011-03-09,1,0,3,14,0,3,1,2,13.940000000000001,15.15,76.0,19.999499999999998,10,61,71,noon,spring,mist,cold,moderate,humid
1543,2011-03-09,1,0,3,15,0,3,1,2,14.76,16.665,71.0,19.999499999999998,15,64,79,afternoon,spring,mist,cold,moderate,optimal
1544,2011-03-09,1,0,3,16,0,3,1,2,13.940000000000001,15.15,76.0,22.0028,10,102,112,afternoon,spring,mist,cold,moderate,humid
1545,2011-03-09,1,0,3,17,0,3,1,2,13.940000000000001,15.15,76.0,19.999499999999998,18,176,194,afternoon,spring,mist,cold,moderate,humid
1546,2011-03-09,1,0,3,18,0,3,1,2,13.940000000000001,15.909999999999998,76.0,16.997899999999998,12,176,188,afternoon,spring,mist,cold,moderate,humid
1547,2011-03-09,1,0,3,19,0,3,1,2,13.940000000000001,15.15,76.0,22.0028,11,123,134,night,spring,mist,cold,moderate,humid
1548,2011-03-09,1,0,3,20,0,3,1,2,13.120000000000001,15.909999999999998,87.0,12.998000000000001,4,87,91,night,spring,mist,cold,moderate,humid
1549,2011-03-09,1,0,3,21,0,3,1,2,13.120000000000001,15.15,93.0,22.0028,10,52,62,night,spring,mist,cold,moderate,very humid
1550,2011-03-09,1,0,3,22,0,3,1,3,13.120000000000001,15.909999999999998,93.0,11.0014,4,17,21,night,spring,light rain/snow,cold,weak,very humid
1551,2011-03-09,1,0,3,23,0,3,1,3,13.940000000000001,16.665,93.0,12.998000000000001,1,17,18,night,spring,light rain/snow,cold,moderate,very humid
1552,2011-03-10,1,0,3,0,0,4,1,3,13.940000000000001,15.909999999999998,0.0,16.997899999999998,3,0,3,night,spring,light rain/snow,cold,moderate,very dry
1553,2011-03-10,1,0,3,1,0,4,1,3,13.940000000000001,15.909999999999998,0.0,16.997899999999998,0,2,2,night,spring,light rain/snow,cold,moderate,very dry
1554,2011-03-10,1,0,3,2,0,4,1,3,13.940000000000001,15.909999999999998,0.0,16.997899999999998,0,1,1,night,spring,light rain/snow,cold,moderate,very dry
1555,2011-03-10,1,0,3,5,0,4,1,3,14.76,17.424999999999997,0.0,12.998000000000001,1,2,3,morning,spring,light rain/snow,cold,moderate,very dry
1556,2011-03-10,1,0,3,6,0,4,1,3,14.76,16.665,0.0,22.0028,0,12,12,morning,spring,light rain/snow,cold,moderate,very dry
1557,2011-03-10,1,0,3,7,0,4,1,3,15.58,19.695,0.0,15.001299999999999,1,36,37,morning,spring,light rain/snow,cold,moderate,very dry
1558,2011-03-10,1,0,3,8,0,4,1,3,15.58,19.695,0.0,19.0012,1,43,44,morning,spring,light rain/snow,cold,moderate,very dry
1559,2011-03-10,1,0,3,9,0,4,1,3,16.400000000000002,20.455000000000002,0.0,15.001299999999999,1,23,24,morning,spring,light rain/snow,cold,moderate,very dry
1560,2011-03-10,1,0,3,10,0,4,1,3,16.400000000000002,20.455000000000002,0.0,11.0014,0,17,17,morning,spring,light rain/snow,cold,weak,very dry
1561,2011-03-10,1,0,3,11,0,4,1,3,16.400000000000002,20.455000000000002,0.0,16.997899999999998,6,5,11,noon,spring,light rain/snow,cold,moderate,very dry
1562,2011-03-10,1,0,3,12,0,4,1,3,17.22,21.21,0.0,15.001299999999999,4,30,34,noon,spring,light rain/snow,cold,moderate,very dry
1563,2011-03-10,1,0,3,13,0,4,1,3,17.22,21.21,0.0,15.001299999999999,1,11,12,noon,spring,light rain/snow,cold,moderate,very dry
1564,2011-03-10,1,0,3,14,0,4,1,3,18.04,21.97,0.0,19.999499999999998,0,12,12,noon,spring,light rain/snow,cold,moderate,very dry
1565,2011-03-10,1,0,3,15,0,4,1,3,18.04,21.97,0.0,15.001299999999999,3,11,14,afternoon,spring,light rain/snow,cold,moderate,very dry
1566,2011-03-10,1,0,3,16,0,4,1,3,17.22,21.21,0.0,16.997899999999998,1,20,21,afternoon,spring,light rain/snow,cold,moderate,very dry
1567,2011-03-10,1,0,3,17,0,4,1,2,18.04,21.97,0.0,26.0027,2,109,111,afternoon,spring,mist,cold,moderate,very dry
1568,2011-03-10,1,0,3,18,0,4,1,3,18.04,21.97,0.0,23.9994,2,80,82,afternoon,spring,light rain/snow,cold,moderate,very dry
1569,2011-03-10,1,0,3,19,0,4,1,3,18.04,21.97,0.0,39.000699999999995,5,51,56,night,spring,light rain/snow,cold,strong,very dry
1570,2011-03-10,1,0,3,20,0,4,1,3,14.76,16.665,0.0,22.0028,9,29,38,night,spring,light rain/snow,cold,moderate,very dry
1571,2011-03-10,1,0,3,21,0,4,1,3,14.76,17.424999999999997,0.0,15.001299999999999,1,27,28,night,spring,light rain/snow,cold,moderate,very dry
1572,2011-03-10,1,0,3,22,0,4,1,2,13.940000000000001,16.665,0.0,8.9981,4,30,34,night,spring,mist,cold,weak,very dry
1573,2011-03-10,1,0,3,23,0,4,1,3,13.940000000000001,17.424999999999997,0.0,6.0032,1,26,27,night,spring,light rain/snow,cold,weak,very dry
1574,2011-03-11,1,0,3,0,0,5,1,2,13.940000000000001,17.424999999999997,100.0,6.0032,0,6,6,night,spring,mist,cold,weak,very humid
1575,2011-03-11,1,0,3,1,0,5,1,3,13.940000000000001,17.424999999999997,100.0,7.0015,0,8,8,night,spring,light rain/snow,cold,weak,very humid
1576,2011-03-11,1,0,3,2,0,5,1,3,13.940000000000001,17.424999999999997,100.0,7.0015,2,3,5,night,spring,light rain/snow,cold,weak,very humid
1577,2011-03-11,1,0,3,3,0,5,1,2,13.120000000000001,16.665,93.0,6.0032,0,2,2,night,spring,mist,cold,weak,very humid
1578,2011-03-11,1,0,3,5,0,5,1,1,12.299999999999999,14.395,81.0,15.001299999999999,1,6,7,morning,spring,clear,cold,moderate,humid
1579,2011-03-11,1,0,3,6,0,5,1,1,10.66,12.120000000000001,81.0,19.0012,1,31,32,morning,spring,clear,cold,moderate,humid
1580,2011-03-11,1,0,3,7,0,5,1,1,10.66,12.879999999999999,70.0,12.998000000000001,10,104,114,morning,spring,clear,cold,moderate,optimal
1581,2011-03-11,1,0,3,8,0,5,1,1,11.48,13.635,70.0,16.997899999999998,15,244,259,morning,spring,clear,cold,moderate,optimal
1582,2011-03-11,1,0,3,9,0,5,1,2,12.299999999999999,14.395,61.0,19.0012,13,143,156,morning,spring,mist,cold,moderate,optimal
1583,2011-03-11,1,0,3,10,0,5,1,2,13.120000000000001,15.15,56.99999999999999,19.999499999999998,18,60,78,morning,spring,mist,cold,moderate,dry
1584,2011-03-11,1,0,3,11,0,5,1,2,13.120000000000001,15.15,56.99999999999999,19.999499999999998,14,67,81,noon,spring,mist,cold,moderate,dry
1585,2011-03-11,1,0,3,12,0,5,1,2,13.940000000000001,15.909999999999998,53.0,16.997899999999998,15,96,111,noon,spring,mist,cold,moderate,dry
1586,2011-03-11,1,0,3,13,0,5,1,1,14.76,16.665,53.0,16.997899999999998,15,92,107,noon,spring,clear,cold,moderate,dry
1587,2011-03-11,1,0,3,14,0,5,1,2,14.76,16.665,50.0,23.9994,25,64,89,noon,spring,mist,cold,moderate,dry
1588,2011-03-11,1,0,3,15,0,5,1,2,13.940000000000001,15.909999999999998,53.0,16.997899999999998,21,64,85,afternoon,spring,mist,cold,moderate,dry
1589,2011-03-11,1,0,3,16,0,5,1,2,13.940000000000001,15.15,49.0,19.999499999999998,18,95,113,afternoon,spring,mist,cold,moderate,dry
1590,2011-03-11,1,0,3,17,0,5,1,1,13.940000000000001,15.909999999999998,49.0,15.001299999999999,23,200,223,afternoon,spring,clear,cold,moderate,dry
1591,2011-03-11,1,0,3,18,0,5,1,1,13.120000000000001,15.15,49.0,22.0028,19,134,153,afternoon,spring,clear,cold,moderate,dry
1592,2011-03-11,1,0,3,19,0,5,1,1,12.299999999999999,13.635,56.00000000000001,22.0028,7,111,118,night,spring,clear,cold,moderate,dry
1593,2011-03-11,1,0,3,20,0,5,1,1,12.299999999999999,15.15,56.00000000000001,11.0014,6,70,76,night,spring,clear,cold,weak,dry
1594,2011-03-11,1,0,3,21,0,5,1,2,12.299999999999999,14.395,52.0,16.997899999999998,10,43,53,night,spring,mist,cold,moderate,dry
1595,2011-03-11,1,0,3,22,0,5,1,1,12.299999999999999,15.15,52.0,11.0014,11,53,64,night,spring,clear,cold,weak,dry
1596,2011-03-11,1,0,3,23,0,5,1,1,12.299999999999999,14.395,52.0,16.997899999999998,3,34,37,night,spring,clear,cold,moderate,dry
1597,2011-03-12,1,0,3,0,0,6,0,1,10.66,13.635,60.0,8.9981,4,30,34,night,spring,clear,cold,weak,dry
1598,2011-03-12,1,0,3,1,0,6,0,1,9.84,11.365,65.0,12.998000000000001,3,15,18,night,spring,clear,cold,moderate,optimal
1599,2011-03-12,1,0,3,2,0,6,0,1,9.84,11.365,65.0,12.998000000000001,0,14,14,night,spring,clear,cold,moderate,optimal
1600,2011-03-12,1,0,3,3,0,6,0,1,9.84,11.365,65.0,16.997899999999998,1,6,7,night,spring,clear,cold,moderate,optimal
1601,2011-03-12,1,0,3,4,0,6,0,1,9.84,11.365,65.0,16.997899999999998,0,1,1,morning,spring,clear,cold,moderate,optimal
1602,2011-03-12,1,0,3,5,0,6,0,1,9.02,11.365,69.0,12.998000000000001,0,2,2,morning,spring,clear,cold,moderate,optimal
1603,2011-03-12,1,0,3,6,0,6,0,1,9.02,10.605,75.0,16.997899999999998,2,2,4,morning,spring,clear,cold,moderate,optimal
1604,2011-03-12,1,0,3,7,0,6,0,1,9.84,11.365,70.0,12.998000000000001,4,19,23,morning,spring,clear,cold,moderate,optimal
1605,2011-03-12,1,0,3,8,0,6,0,1,10.66,12.879999999999999,65.0,11.0014,9,44,53,morning,spring,clear,cold,weak,optimal
1606,2011-03-12,1,0,3,9,0,6,0,1,11.48,14.395,65.0,7.0015,25,76,101,morning,spring,clear,cold,weak,optimal
1607,2011-03-12,1,0,3,10,0,6,0,1,13.120000000000001,15.15,66.0,15.001299999999999,21,78,99,morning,spring,clear,cold,moderate,optimal
1608,2011-03-12,1,0,3,11,0,6,0,1,13.940000000000001,15.15,49.0,22.0028,36,83,119,noon,spring,clear,cold,moderate,dry
1609,2011-03-12,1,0,3,12,0,6,0,1,13.940000000000001,15.909999999999998,53.0,19.0012,51,107,158,noon,spring,clear,cold,moderate,dry
1610,2011-03-12,1,0,3,13,0,6,0,1,14.76,16.665,51.0,23.9994,62,95,157,noon,spring,clear,cold,moderate,dry
1611,2011-03-12,1,0,3,14,0,6,0,1,16.400000000000002,20.455000000000002,50.0,30.002599999999997,70,96,166,noon,spring,clear,cold,moderate,dry
1612,2011-03-12,1,0,3,15,0,6,0,1,17.22,21.21,44.0,32.9975,81,101,182,afternoon,spring,clear,cold,strong,dry
1613,2011-03-12,1,0,3,16,0,6,0,1,18.86,22.725,41.0,30.002599999999997,100,144,244,afternoon,spring,clear,cold,moderate,dry
1614,2011-03-12,1,0,3,17,0,6,0,1,18.86,22.725,44.0,22.0028,99,114,213,afternoon,spring,clear,cold,moderate,dry
1615,2011-03-12,1,0,3,18,0,6,0,1,17.22,21.21,54.0,11.0014,54,91,145,afternoon,spring,clear,cold,weak,dry
1616,2011-03-12,1,0,3,19,0,6,0,1,17.22,21.21,54.0,6.0032,26,86,112,night,spring,clear,cold,weak,dry
1617,2011-03-12,1,0,3,20,0,6,0,1,16.400000000000002,20.455000000000002,57.99999999999999,7.0015,22,64,86,night,spring,clear,cold,weak,dry
1618,2011-03-12,1,0,3,21,0,6,0,1,15.58,19.695,62.0,0.0,36,46,82,night,spring,clear,cold,weak,optimal
1619,2011-03-12,1,0,3,22,0,6,0,1,14.76,18.94,71.0,0.0,7,56,63,night,spring,clear,cold,weak,optimal
1620,2011-03-12,1,0,3,23,0,6,0,1,15.58,19.695,66.0,6.0032,11,38,49,night,spring,clear,cold,weak,optimal
1621,2011-03-13,1,0,3,0,0,0,0,1,15.58,19.695,62.0,7.0015,3,35,38,night,spring,clear,cold,weak,optimal
1622,2011-03-13,1,0,3,1,0,0,0,1,14.76,17.424999999999997,66.0,8.9981,10,23,33,night,spring,clear,cold,weak,optimal
1623,2011-03-13,1,0,3,3,0,0,0,1,13.940000000000001,16.665,76.0,8.9981,6,17,23,night,spring,clear,cold,weak,humid
1624,2011-03-13,1,0,3,4,0,0,0,1,13.940000000000001,16.665,66.0,11.0014,4,9,13,morning,spring,clear,cold,weak,optimal
1625,2011-03-13,1,0,3,5,0,0,0,1,14.76,17.424999999999997,62.0,8.9981,0,3,3,morning,spring,clear,cold,weak,optimal
1626,2011-03-13,1,0,3,6,0,0,0,1,13.940000000000001,18.18,66.0,0.0,0,2,2,morning,spring,clear,cold,weak,optimal
1627,2011-03-13,1,0,3,7,0,0,0,1,14.76,17.424999999999997,62.0,12.998000000000001,2,8,10,morning,spring,clear,cold,moderate,optimal
1628,2011-03-13,1,0,3,8,0,0,0,1,16.400000000000002,20.455000000000002,50.0,19.999499999999998,11,23,34,morning,spring,clear,cold,moderate,dry
1629,2011-03-13,1,0,3,9,0,0,0,1,16.400000000000002,20.455000000000002,50.0,27.999299999999998,8,36,44,morning,spring,clear,cold,moderate,dry
1630,2011-03-13,1,0,3,10,0,0,0,1,17.22,21.21,47.0,16.997899999999998,36,86,122,morning,spring,clear,cold,moderate,dry
1631,2011-03-13,1,0,3,11,0,0,0,1,18.04,21.97,41.0,27.999299999999998,88,93,181,noon,spring,clear,cold,moderate,dry
1632,2011-03-13,1,0,3,12,0,0,0,1,18.86,22.725,38.0,26.0027,74,120,194,noon,spring,clear,cold,moderate,dry
1633,2011-03-13,1,0,3,13,0,0,0,1,18.86,22.725,38.0,26.0027,97,124,221,noon,spring,clear,cold,moderate,dry
1634,2011-03-13,1,0,3,14,0,0,0,1,18.86,22.725,41.0,19.999499999999998,144,106,250,noon,spring,clear,cold,moderate,dry
1635,2011-03-13,1,0,3,15,0,0,0,1,19.68,23.485,39.0,22.0028,149,155,304,afternoon,spring,clear,cold,moderate,dry
1636,2011-03-13,1,0,3,16,0,0,0,1,18.86,22.725,41.0,26.0027,124,132,256,afternoon,spring,clear,cold,moderate,dry
1637,2011-03-13,1,0,3,17,0,0,0,1,18.04,21.97,41.0,23.9994,98,143,241,afternoon,spring,clear,cold,moderate,dry
1638,2011-03-13,1,0,3,18,0,0,0,1,16.400000000000002,20.455000000000002,43.0,23.9994,55,92,147,afternoon,spring,clear,cold,moderate,dry
1639,2011-03-13,1,0,3,19,0,0,0,1,14.76,16.665,50.0,23.9994,28,73,101,night,spring,clear,cold,moderate,dry
1640,2011-03-13,1,0,3,20,0,0,0,1,13.120000000000001,15.15,56.99999999999999,19.999499999999998,23,54,77,night,spring,clear,cold,moderate,dry
1641,2011-03-13,1,0,3,21,0,0,0,1,12.299999999999999,14.395,56.00000000000001,16.997899999999998,9,49,58,night,spring,clear,cold,moderate,dry
1642,2011-03-13,1,0,3,22,0,0,0,1,12.299999999999999,13.635,56.00000000000001,22.0028,8,29,37,night,spring,clear,cold,moderate,dry
1643,2011-03-13,1,0,3,23,0,0,0,1,10.66,12.879999999999999,65.0,15.001299999999999,5,23,28,night,spring,clear,cold,moderate,optimal
1644,2011-03-14,1,0,3,0,0,1,1,1,10.66,13.635,65.0,7.0015,4,7,11,night,spring,clear,cold,weak,optimal
1645,2011-03-14,1,0,3,1,0,1,1,1,10.66,14.395,65.0,6.0032,0,1,1,night,spring,clear,cold,weak,optimal
1646,2011-03-14,1,0,3,2,0,1,1,1,10.66,14.395,65.0,6.0032,0,1,1,night,spring,clear,cold,weak,optimal
1647,2011-03-14,1,0,3,3,0,1,1,1,10.66,13.635,65.0,8.9981,0,3,3,night,spring,clear,cold,weak,optimal
1648,2011-03-14,1,0,3,5,0,1,1,1,9.84,12.120000000000001,70.0,8.9981,0,8,8,morning,spring,clear,cold,weak,optimal
1649,2011-03-14,1,0,3,6,0,1,1,1,10.66,13.635,65.0,8.9981,1,27,28,morning,spring,clear,cold,weak,optimal
1650,2011-03-14,1,0,3,7,0,1,1,2,11.48,15.909999999999998,61.0,0.0,4,84,88,morning,spring,mist,cold,weak,optimal
1651,2011-03-14,1,0,3,8,0,1,1,2,12.299999999999999,15.15,56.00000000000001,8.9981,24,217,241,morning,spring,mist,cold,weak,dry
1652,2011-03-14,1,0,3,9,0,1,1,1,13.120000000000001,15.15,53.0,22.0028,13,127,140,morning,spring,clear,cold,moderate,dry
1653,2011-03-14,1,0,3,10,0,1,1,1,13.940000000000001,15.909999999999998,42.0,16.997899999999998,27,57,84,morning,spring,clear,cold,moderate,dry
1654,2011-03-14,1,0,3,11,0,1,1,1,14.76,16.665,40.0,16.997899999999998,26,45,71,noon,spring,clear,cold,moderate,dry
1655,2011-03-14,1,0,3,12,0,1,1,1,15.58,19.695,37.0,0.0,40,54,94,noon,spring,clear,cold,weak,dry
1656,2011-03-14,1,0,3,13,0,1,1,1,15.58,19.695,36.0,22.0028,24,51,75,noon,spring,clear,cold,moderate,dry
1657,2011-03-14,1,0,3,14,0,1,1,2,15.58,19.695,34.0,0.0,27,52,79,noon,spring,mist,cold,weak,dry
1658,2011-03-14,1,0,3,15,0,1,1,1,15.58,19.695,37.0,11.0014,24,77,101,afternoon,spring,clear,cold,weak,dry
1659,2011-03-14,1,0,3,16,0,1,1,1,16.400000000000002,20.455000000000002,35.0,7.0015,27,80,107,afternoon,spring,clear,cold,weak,dry
1660,2011-03-14,1,0,3,17,0,1,1,1,15.58,19.695,40.0,12.998000000000001,42,229,271,afternoon,spring,clear,cold,moderate,dry
1661,2011-03-14,1,0,3,18,0,1,1,1,14.76,18.18,40.0,7.0015,25,210,235,afternoon,spring,clear,cold,weak,dry
1662,2011-03-14,1,0,3,19,0,1,1,1,14.76,17.424999999999997,43.0,8.9981,17,133,150,night,spring,clear,cold,weak,dry
1663,2011-03-14,1,0,3,20,0,1,1,1,13.940000000000001,15.909999999999998,46.0,15.001299999999999,23,106,129,night,spring,clear,cold,moderate,dry
1664,2011-03-14,1,0,3,21,0,1,1,1,13.940000000000001,16.665,46.0,8.9981,5,58,63,night,spring,clear,cold,weak,dry
1665,2011-03-14,1,0,3,22,0,1,1,1,13.120000000000001,16.665,49.0,7.0015,4,43,47,night,spring,clear,cold,weak,dry
1666,2011-03-14,1,0,3,23,0,1,1,1,13.120000000000001,17.424999999999997,53.0,0.0,2,17,19,night,spring,clear,cold,weak,dry
1667,2011-03-15,1,0,3,0,0,2,1,1,13.120000000000001,17.424999999999997,53.0,0.0,7,7,14,night,spring,clear,cold,weak,dry
1668,2011-03-15,1,0,3,1,0,2,1,1,12.299999999999999,15.15,62.0,6.0032,4,6,10,night,spring,clear,cold,weak,optimal
1669,2011-03-15,1,0,3,2,0,2,1,1,12.299999999999999,15.15,62.0,6.0032,1,2,3,night,spring,clear,cold,weak,optimal
1670,2011-03-15,1,0,3,4,0,2,1,1,9.84,12.879999999999999,75.0,6.0032,1,1,2,morning,spring,clear,cold,weak,optimal
1671,2011-03-15,1,0,3,5,0,2,1,1,9.84,11.365,75.0,12.998000000000001,0,11,11,morning,spring,clear,cold,moderate,optimal
1672,2011-03-15,1,0,3,6,0,2,1,1,9.02,11.365,80.0,12.998000000000001,3,32,35,morning,spring,clear,cold,moderate,humid
1673,2011-03-15,1,0,3,7,0,2,1,1,9.84,12.120000000000001,75.0,11.0014,10,109,119,morning,spring,clear,cold,weak,optimal
1674,2011-03-15,1,0,3,8,0,2,1,1,10.66,14.395,70.0,6.0032,23,259,282,morning,spring,clear,cold,weak,optimal
1675,2011-03-15,1,0,3,9,0,2,1,2,12.299999999999999,16.665,70.0,0.0,10,147,157,morning,spring,mist,cold,weak,optimal
1676,2011-03-15,1,0,3,10,0,2,1,2,13.120000000000001,15.909999999999998,66.0,12.998000000000001,22,56,78,morning,spring,mist,cold,moderate,optimal
1677,2011-03-15,1,0,3,11,0,2,1,2,13.940000000000001,15.909999999999998,56.99999999999999,15.001299999999999,27,51,78,noon,spring,mist,cold,moderate,dry
1678,2011-03-15,1,0,3,12,0,2,1,2,14.76,17.424999999999997,50.0,15.001299999999999,32,70,102,noon,spring,mist,cold,moderate,dry
1679,2011-03-15,1,0,3,13,0,2,1,2,14.76,16.665,56.99999999999999,19.0012,23,74,97,noon,spring,mist,cold,moderate,dry
1680,2011-03-15,1,0,3,14,0,2,1,2,15.58,19.695,46.0,19.999499999999998,14,74,88,noon,spring,mist,cold,moderate,dry
1681,2011-03-15,1,0,3,15,0,2,1,2,15.58,19.695,43.0,19.0012,24,66,90,afternoon,spring,mist,cold,moderate,dry
1682,2011-03-15,1,0,3,16,0,2,1,2,15.58,19.695,46.0,22.0028,21,93,114,afternoon,spring,mist,cold,moderate,dry
1683,2011-03-15,1,0,3,17,0,2,1,2,14.76,17.424999999999997,62.0,12.998000000000001,22,195,217,afternoon,spring,mist,cold,moderate,optimal
1684,2011-03-15,1,0,3,18,0,2,1,2,14.76,16.665,62.0,19.999499999999998,18,207,225,afternoon,spring,mist,cold,moderate,optimal
